Dumping particle list:
 0: error
 885: mark_for_death
 886: halloween_boss_victim_repeat
 887: peejar_icon
 888: healthlost_blu
 889: healthlost_red
 890: pumpkin_explode
 891: pumpkin_bits
 892: pumpkin_cloud
 893: pumpkin_sparkle
 894: superrare_ghosts
 895: superrare_ghosts_childglow
 896: community_sparkle_rand
 897: halopoint
 898: headphone_notes
 899: headphone_soundwave
 900: energydrink_milk_splash
 901: turret_shield
 902: turret_shield_b
 903: halloween_notes
 904: halloween_ghosts
 905: halloween_boss_victim
 906: peejar_impact_cloud_small
 907: peejar_impacts_bits_small
 908: peejar_impact_small
 909: peejar_groundsplash_small
 910: peejar_drips_milk
 911: energydrink_cola_splash
 912: community_sparkle
 913: superrare_beam1_glow
 914: superrare_greenenergy
 915: superrare_confetti_green
 916: superrare_confetti_purple
 917: superrare_circling_childglow
 918: superrare_circling_childglow_pink
 919: superrare_plasma2
 920: superrare_sparkles1
 921: superrare_beams1
 922: superrare_circling_glow
 923: superrare_test
 924: superrare_burning2
 925: superrare_flies
 926: superrare_purpleenergy
 927: superrare_burning_smoke
 928: superrare_burning1
 929: superrare_circling_skull
 930: superrare_circling_tf
 931: superrare_circling_peacesign
 932: superrare_circling_peacesign_child
 933: superrare_circling_heart
 934: duel_blue
 935: duel_blue_burst
 936: duel_red
 937: duel_red_burst
 938: halloween_pickup_active
 939: halloween_gift_pickup
 940: halloween_gift_confetti_colors
 941: halloween_gift_balloon01
 942: halloween_gift_balloon02
 943: unusual_meteor_fireball_small_orange
 944: unusual_meteor_small_trail_orange
 945: unusual_meteor_fireball_small_glow_orange
 946: superrare_orbit
 947: superrare_sparkles3
 948: superrare_stormcloud
 949: superrare_stormcloud_b
 950: superrare_halo
 951: superrare_halo_b
 952: superrare_beany_target
 953: superrare_beany_b
 954: superrare_beany_c
 955: superrare_beany_tf
 956: superrare_beany_green_b
 957: superrare_beany_green
 958: superrare_beany_hearts_b
 959: superrare_balloon_c
 960: superare_balloon
 961: superrare_balloon_b
 962: superrare_beany_hearts
 963: superrare_plasma1
 964: superrare_sparkles2
 965: unusual_orbit_planets
 966: unusual_planets_child01
 967: unusual_planets_planet01
 968: unusual_planets_child02
 969: unusual_planets_planet02
 970: unusual_planets_child03
 971: unusual_planets_planet03
 972: unusual_planets_child04
 973: unusual_planets_planet04
 974: unusual_storm
 975: unusual_storm_rain
 976: unusual_storm_lightning
 977: unusual_storm_clouds
 978: unusual_orbit_nutsnbolts
 979: unusual_orbit_nutsnbolts_large
 980: unusual_orbit_nutsnbolts_fall
 981: unusual_robot_orbit_binary_glow
 982: unusual_blizzard
 983: unusual_blizzard_snow
 984: unusual_blizzard_clouds
 985: unusual_bubbles
 986: unusual_bubbles_large
 987: unusual_smoking
 988: unusual_smoking_drift
 989: unusual_smoking_base
 990: unusual_steaming
 991: unusual_steaming_drift
 992: unusual_steaming_base
 993: unusual_robot_orbit_binary_fall
 994: unusual_robot_orbit_binary
 995: unusual_robot_orbiting_sparks_star
 996: unusual_orbit_fire
 997: unusual_orbit_fire_flames
 998: unusual_orbit_fire_glow
 999: superrare_beams1_newstyle
 1000: birthday_player_circling
 1001: birthday_player_circling_flame
 1002: birthday_player_circling_flame_trail
 1003: birthday_player_circling_glow
 1004: unusual_orbit_fullmoon_cloudy_clouds
 1005: unusual_orbit_fullmoon_cloudy
 1006: unusual_orbit_fullmoon_cloudy_glow
 1007: unusual_orbit_fire_dark_glow
 1008: halloween_jack_glow
 1009: unusual_orbit_fire_dark
 1010: unusual_orbit_fire_dark_flames
 1011: unusual_orbit_jack_flaming
 1012: unusual_orbit_jack_flaming_fire
 1013: unusual_orbit_jack_flaming_glow
 1014: unusual_orbit_jack_flaming_glow2
 1015: halloween_jack
 1016: unusual_bubbles_green_goo
 1017: unusual_bubbles_green
 1018: unusual_bubbles_green_large
 1019: unusual_bubbles_green_fumes
 1020: unusual_fullmoon_cloudy
 1021: unusual_fullmoon_cloudy_child
 1022: unusual_storm_blood
 1023: unusual_storm_blood_rain
 1024: unusual_storm_blood_clouds
 1025: unusual_storm_blood_clouds_core
 1026: unusual_storm_knives_blood
 1027: unusual_storm_spooky_lightning3
 1028: unusual_storm_spooky_lightning2
 1029: unusual_fullmoon_cloudy_green
 1030: unusual_fullmoon_cloudy_green_fixed
 1031: unusual_fullmoon_cloudy_green_clouds2
 1032: unusual_fullmoon_cloudy_green_glow
 1033: unusual_fullmoon_cloudy_green_clouds
 1034: unusual_storm_knives_knives
 1035: unusual_fullmoon_cloudy_secret_eyeglow
 1036: unusual_storm_knives_core
 1037: unusual_storm_knives
 1038: unusual_storm_knives_clouds
 1039: unusual_storm_spooky
 1040: unusual_storm_spooky_rain
 1041: unusual_storm_spooky_clouds01
 1042: unusual_storm_spooky_lightning
 1043: unusual_storm_spooky_clouds02
 1044: unusual_fullmoon_cloudy_secret
 1045: unusual_fullmoon_cloudy_secret_child
 1046: unusual_fullmoon_cloudy_secret_skull
 1047: unusual_skull_misty_mist3
 1048: unusual_skull_misty_eyeglow
 1049: unusual_skull_misty_skull
 1050: unusual_skull_misty_mist
 1051: unusual_skull_misty_glow
 1052: unusual_skull_misty_mist2
 1053: unusual_skull_misty
 1054: unusual_skull_misty_child
 1055: unusual_sparkler_orange
 1056: unusual_sparkler_green
 1057: unusual_robot_orbiting_sparks2
 1058: unusual_robot_orbiting_sparks_arclightning2
 1059: unusual_robot_orbiting_sparks_glow2
 1060: unusual_robot_orbiting_sparks_sparks2
 1061: unusual_robot_orbiting_sparks_star2
 1062: unusual_orbit_cash
 1063: unusual_orbit_cash_child
 1064: unusual_orbit_cash_trail
 1065: foot_stamp
 1066: halloween_boss_foot_impact_customcolor
 1067: halloween_boss_foot_fire_customcolor
 1068: unusual_robot_time_warp_rays
 1069: unusual_hearts_bubbling
 1070: unusual_hearts_bubbling_glow
 1071: unusual_zap_yellow_glow
 1072: unusual_orbit_cards_trail_teamcolor_red
 1073: unusual_robot_orbit_binary_fall2
 1074: unusual_robot_time_warp_edge2
 1075: unusual_robot_radioactive_glow2
 1076: unusual_robot_time_warp_spiral2
 1077: unusual_robot_orbit_binary2
 1078: unusual_robot_orbit_binary_glow2
 1079: unusual_robot_time_warp2
 1080: unusual_robot_radioactive_drops2
 1081: unusual_robot_radioactive2
 1082: unusual_zap_green_glow
 1083: unusual_spray_confetti_balloons
 1084: unusual_orbit_cards_teamcolor_red
 1085: unusual_crisp_spotlights_cones02
 1086: unusual_zap_green
 1087: unusual_crisp_spotlights_cones01
 1088: unusual_zap_yellow
 1089: unusual_orbit_cards_trail_teamcolor_blue
 1090: unusual_crisp_spotlights
 1091: unusual_crisp_spotlights_cones03
 1092: unusual_robot_time_warp_edge
 1093: unusual_orbit_cards_teamcolor_blue
 1094: unusual_robot_orbiting_sparks
 1095: unusual_robot_orbiting_sparks_glow
 1096: unusual_robot_orbiting_sparks_sparks
 1097: unusual_robot_orbiting_sparks_arclightning
 1098: unusual_robot_holo_glow_green_pixels
 1099: unusual_robot_holo_glow_green
 1100: unusual_robot_holo_glow_orange
 1101: unusual_robot_holo_glow_orange_pixels
 1102: unusual_spotlights_core
 1103: unusual_spotlights_cones03
 1104: unusual_spotlights_cones02
 1105: unusual_spotlights
 1106: unusual_spotlights_cones01
 1107: unusual_spotlights_sparkles
 1108: unusual_robot_time_warp_spiral
 1109: unusual_robot_time_warp
 1110: unusual_robot_radioactive_glow
 1111: unusual_robot_radioactive_drops
 1112: unusual_robot_radioactive
 1113: unusual_spray_confetti
 1114: unusual_bats_flaming_fire_green
 1115: unusual_spellbook_fire_purple
 1116: unusual_spellbook_fire_green
 1117: unusual_spellbook_sparkles_green
 1118: unusual_spellbook_circle_purple
 1119: unusual_spellbook_sparkles_purple
 1120: healthgained_blu_large
 1121: healthgained_red_large
 1122: unusual_bats_flaming_glow_green
 1123: unusual_bats_flaming_proxy_orange
 1124: unusual_bats_flaming_fire_orange
 1125: unusual_bats_flaming_bat_orange
 1126: unusual_bats_flaming_glow_orange
 1127: unusual_bats_flaming_fire_purple
 1128: unusual_bats_flaming_bat_purple
 1129: unusual_bats_flaming_proxy_purple
 1130: unusual_bats_flaming_glow_purple
 1131: unusual_spellbook_circle_green
 1132: unusual_bats_flaming_proxy_green
 1133: unusual_bats_flaming_bat_green
 1134: unusual_aaa_aaa
 1135: unusual_meteor_shower01_orange
 1136: unusual_meteor_cast_wheel_purple
 1137: unusual_meteor_cast_text_purple
 1138: unusual_meteor_fireball_small_purple
 1139: unusual_meteor_small_trail_purple
 1140: unusual_meteor_fireball_small_glow_purple
 1141: unusual_meteor_shower_parent_purple
 1142: unusual_meteor_shower02_purple
 1143: unusual_meteor_shower01_purple
 1144: unusual_meteor_shower_parent_green
 1145: unusual_meteor_cast_text_green
 1146: unusual_meteor_cast_wheel_green
 1147: unusual_meteor_shower02_green
 1148: unusual_meteor_fireball_small_green
 1149: unusual_meteor_small_trail_green
 1150: unusual_meteor_shower01_green
 1151: unusual_meteor_shower_parent_orange
 1152: unusual_meteor_cast_text_orange
 1153: unusual_meteor_cast_wheel_orange
 1154: unusual_meteor_shower02_orange
 1155: healthgained_blu_giant
 1156: healthgained_red_giant
 1157: bread_sapper_bolts
 1158: breadjar_groundsplash
 1159: breadjar_impact
 1160: breadjar_impact_bits
 1161: breadjar_impact_cloud
 1162: tfc_sniper_charge_blue
 1163: unusual_tentmonster_purple
 1164: unusual_tentmonster_cloud
 1165: unusual_tentmonster_bones
 1166: unusual_tentmonster_purple_parent
 1167: unusual_tentmonster_vomit
 1168: unusual_eyes_cloud
 1169: unusual_eyes_cloud_green
 1170: unusual_eyes_cloud_orange
 1171: unusual_eyes_cloud_purple
 1172: unusual_eyes_green
 1173: unusual_eyes_green_parent
 1174: unusual_eyes_orange
 1175: unusual_eyes_orange_parent
 1176: unusual_eyes_purple
 1177: unusual_eyes_purple_parent
 1178: unusual_souls_green_parent
 1179: unusual_souls_green_rising
 1180: unusual_souls_green_glow
 1181: unusual_souls_purple_rising
 1182: unusual_souls_purple_glow
 1183: unusual_souls_purple_parent
 1184: unusual_eotl_frostbite
 1185: unusual_eotl_frostbite_mist
 1186: unusual_eotl_frostbite_glow
 1187: unusual_eotl_frostbite_twinkles
 1188: unusual_eotl_orbiting_burning_duck
 1189: unusual_eotl_orbiting_burning_duck_embers
 1190: unusual_eotl_orbiting_burning_duck_glow
 1191: unusual_eotl_orbiting_burning_duck_smoke
 1192: unusual_eotl_orbiting_burning_duck_sparks
 1193: unusual_eotl_oribiting_burning_duck_parent
 1194: unusual_eotl_sunrise
 1195: unusual_eotl_sunrise_rays_2
 1196: unusual_eotl_sunrise_rays
 1197: unusual_eotl_sunrise_clouds
 1198: unusual_eotl_sunrise_clouds_highlight
 1199: unusual_eotl_sunrise_glow
 1200: unusual_eotl_sunset
 1201: unusual_eotl_sunset_rays_2
 1202: unusual_eotl_sunset_rays
 1203: unusual_eotl_sunset_clouds
 1204: unusual_eotl_sunset_clouds_highlight
 1205: unusual_eotl_sunset_glow
 1206: halloween_pickup_active_red
 1207: halloween_pickup_active_green
 1208: contract_score_primary
 1209: contract_score_primary_sparkle
 1210: contract_completed_primary_stars
 1211: contract_score_bonus_sparkle
 1212: contract_completed_primary_dollars
 1213: contract_completed_primary
 1214: contract_completed_primary_confetti
 1215: contract_completed_primary_glow_trail
 1216: contract_score_bonus
 1217: contract_completed_bonus
 1218: gas_can_blue
 1219: gas_can_bubbles_blue
 1220: gas_can_drips_blue
 1221: gas_can_drips_red
 1222: gas_can_impact_blue
 1223: peejar_impact_bits_gas
 1224: peejar_impact_cloud_gas
 1225: peejar_groundsplash_gas
 1226: gas_can_impact_red
 1227: gas_can_red
 1228: gas_can_texture_blue
 1229: gas_loop_blue
 1230: gas_loop_red
 1231: cinefx_goldrush_embers
 1232: cinefx_goldrush_debris
 1233: cinefx_goldrush_initial_smoke
 1234: cinefx_goldrush_hugedustup
 1235: cinefx_goldrush_burningbarrel
 1236: cinefx_goldrush_burningsmoke
 1237: cinefx_goldrush_burningpiece
 1238: cinefx_goldrush_flames
 1239: cinefx_goldrush_initial_smoke2
 1240: cinefx_goldrush_smoke
 1241: cinefx_goldrush
 1242: cinefx_goldrush_flash
 1243: cinefx_goldrush_burningdebris
 1244: cinefx_goldrush_pitglow
 1245: hightower_explosion
 1246: hightower_smoke
 1247: skull_island_explosion
 1248: skull_island_initial_smoke
 1249: skull_island_flash
 1250: skull_island_embers
 1251: skull_island_hugedustup
 1252: skull_island_debris
 1253: skull_island_burningdebris
 1254: skull_island_burning_piece
 1255: skull_island_burningsmoke
 1256: bombinomicon_burningdebris
 1257: bombinomicon_burning_piece
 1258: bomibomicon_ring
 1259: bombinomicon_flash
 1260: bombinomicon_flash_small
 1261: bombinomicon_burningsmoke
 1262: bombinomicon_burningdebris_halloween
 1263: bombinomicon_burning_piece_halloween
 1264: bombinomicon_flash_halloween
 1265: bombinomicon_flash_small_halloween
 1266: bombinomicon_burningsmoke_halloween
 1267: h2013_corpse_smoke
 1268: h2013_corpse_flame
 1269: impact_concrete_child_base
 1270: impact_concrete_noflecks
 1271: ricochet_sparks
 1272: impact_generic_burst_2
 1273: impact_generic_burst
 1274: impact_antlion
 1275: impact_dirt_child_burst
 1276: impact_metal_child_glow
 1277: impact_metal_child_smoke
 1278: impact_computer_smoke
 1279: impact_metal
 1280: impact_metal_child_glowLarge
 1281: impact_generic_smoke
 1282: impact_metal_child_base
 1283: impact_generic_burn
 1284: impact_computer
 1285: impact_dirt_child_smoke
 1286: impact_glass
 1287: impact_glass_child_burst
 1288: impact_glass_child_smoke
 1289: impact_glass_child_backblast
 1290: impact_concrete_child_puff
 1291: impact_concrete
 1292: impact_dirt
 1293: impact_dirt_child_bounce
 1294: impact_woodbroken
 1295: impact_dirt_nosmoke
 1296: impact_wood
 1297: impact_wood_child_puff
 1298: conc_stars
 1299: conc_trail
 1300: bonk_text
 1301: yikes_fx
 1302: yikes_text
 1303: ghost_trail
 1304: scout_dodge_red
 1305: scout_dodge_socks
 1306: scout_dodge_pants
 1307: warp_version
 1308: dodge_test
 1309: scout_dodge_blue
 1310: eye_powerup_blue_lvl_1
 1311: eye_powerup_blue_lvl_1b
 1312: eye_powerup_blue_lvl_3
 1313: eye_powerup_blue_lvl_2
 1314: eye_powerup_blue_lvl_4
 1315: eye_powerup_blue_lvl_4b
 1316: eye_powerup_red_lvl_1
 1317: eye_powerup_red_lvl_1b
 1318: eye_powerup_red_lvl_2
 1319: eye_powerup_red_lvl_3
 1320: eye_powerup_red_lvl_4
 1321: eye_powerup_red_lvl_4b
 1322: laser_sight
 1323: laser_sight_beam
 1324: laser_sight_beam_dot
 1325: medic_healradius_red_buffed
 1326: medic_radiusheal_red_spikes
 1327: medic_radiusheal_red_spiral
 1328: medic_radiusheal_blue_volume
 1329: medic_radiusheal_blue_spiral
 1330: medic_megaheal_blue_shower
 1331: medic_radiusheal_blue_spikes
 1332: medic_healradius_blue_buffed
 1333: medic_radiusheal_red_volume
 1334: medic_megaheal_red
 1335: medic_megaheal_red_shower
 1336: medic_megaheal_blue
 1337: ping_circle
 1338: god_rays
 1339: god_rays_fog
 1340: heavy_ring_of_fire
 1341: heavy_ring_of_fire_child02
 1342: heavy_ring_of_fire_child01
 1343: heavy_ring_of_fire_child03
 1344: heavy_ring_of_fire_fp
 1345: heavy_ring_of_fire_fp_child02
 1346: heavy_ring_of_fire_fp_child01
 1347: heavy_ring_of_fire_fp_child03
 1348: medic_resist_bullet
 1349: medic_resist_blast
 1350: medic_resist_fire
 1351: medic_resist_match_bullet_red
 1352: medic_resist_match_blast_red
 1353: medic_resist_match_fire_red
 1354: medic_resist_match_blast_blue
 1355: medic_resist_match_bullet_blue
 1356: medic_resist_match_fire_blue
 1357: set_taunt_saharan_spy
 1358: set_taunt_saharan_spy_cloud2
 1359: set_taunt_saharan_spy_whirlwind2
 1360: set_taunt_saharan_spy_sand
 1361: set_taunt_saharan_spy_whirlwind
 1362: set_taunt_saharan_spy_sand2
 1363: set_taunt_saharan_spy_whirlwind3
 1364: set_taunt_saharan_spy_cloud
 1365: eye_powerup_green_lvl_1
 1366: eye_powerup_green_lvl_2
 1367: eye_powerup_green_lvl_3
 1368: eye_powerup_green_lvl_4
 1369: killstreak_t0_lvl1_flash
 1370: killstreak_t0_lvl1_flash3
 1371: killstreak_t1_lvl1
 1372: killstreak_t1_lvl1_glow
 1373: killstreak_t1_lvl1_sparks
 1374: killstreak_t1_lvl2
 1375: killstreak_t1_lvl2_glow
 1376: killstreak_t2_lvl1
 1377: killstreak_t2_lvl1_glow
 1378: killstreak_t2_lvl2
 1379: killstreak_t2_lvl2_glow
 1380: killstreak_t3_lvl1
 1381: killstreak_t3_lvl1_smoke
 1382: killstreak_t3_lvl2
 1383: killstreak_t3_lvl2_smoke
 1384: killstreak_t4_lvl1
 1385: killstreak_t4_lvl1_glow
 1386: killstreak_t4_lvl2
 1387: killstreak_t5_lvl1
 1388: killstreak_t5_lvl1_glow
 1389: killstreak_t5_lvl2
 1390: killstreak_t5_lvl2_glow
 1391: killstreak_t6_lvl1
 1392: killstreak_t6_lvl1_smoke
 1393: killstreak_t6_lvl2
 1394: killstreak_t6_lvl2_sparks2
 1395: killstreak_t6_lvl2_sparks
 1396: killstreak_t6_lvl2_smoke
 1397: killstreak_t7_lvl1_detail
 1398: killstreak_t7_lvl2
 1399: killstreak_t7_lvl1
 1400: killstreak_t7_lvl1_edge
 1401: grenade_smoke
 1402: grenade_smoke_cycle
 1403: asplode_hoodoo_debris
 1404: asplode_hoodoo_flash
 1405: asplode_hoodoo_embers
 1406: asplode_hoodoo
 1407: asplode_hoodoo_green
 1408: asplode_hoodoo_dust
 1409: asplode_hoodoo_initial_smoke
 1410: asplode_hoodoo_shockwave
 1411: asplode_hoodoo_burning_debris
 1412: asplode_hoodoo_burning_piece
 1413: asplode_hoodoo_smoke
 1414: smoke_wispy_black_hoodoo
 1415: ghost_appearation
 1416: ghost_smoke
 1417: ghost_flash
 1418: ghost_glow
 1419: ghost_sparkle
 1420: halloween_boss_summon
 1421: ghost_firepit
 1422: ghost_firepit_firebits
 1423: ghost_firepit_plate
 1424: ghost_firepit_wisps
 1425: halloween_ghost_smoke
 1426: halloween_ghost_flash
 1427: halloween_boss_eye_glow
 1428: halloween_boss_foot_fire
 1429: halloween_boss_axe_hit_world
 1430: halloween_boss_axe_hit_sparks
